ComponentID,DrawableID,TextureID,Name
10,0,0,"Nichts"
10,7,0,"Großes Crew-Emblem"
10,8,1,"Corporal"
10,9,0,"Lousy Shirt"
10,10,0,"Crew-Emblem vorne und hinten"
10,11,0,"Werbetafel"
10,12,0,"Sprunk Werbung"
10,13,0,"Jack Cranley"
10,14,0,"Jack Cranley"
10,15,0,"Steel Horse"
10,16,0,"Crew-Emblem, Rücken"
10,32,0,"Crew-Emblem vorne und hinten"
10,33,0,"Großes Crew-Emblem"
10,34,0,"Crew-Emblem, Rücken"
10,44,0,"Hawk&Little"
10,45,0,"Crowex"
10,46,0,"Crew-Emblem, Rücken"
10,57,0,"Paramedic"
10,58,0,"Paramedic"
10,59,0,"Crew-Emblem, Rücken"
10,61,0,"Peter"
10,63,0,"Gang Wars"
10,64,0,"LSFD City"
10,65,0,"Crew-Emblem, Rücken"
10,66,0,"Bugstars"
10,67,0,"Bugstars"
10,68,0,"Crew-Emblem, Rücken"
10,70,0,"N.O.O.S.E."
10,71,0,"Nr. 6"
10,73,0,"Yung Ancestor"
10,74,0,"Yung Ancestor"
10,75,0,"Yung Ancestor"
10,78,0,"Captain"
